block,front_tx,back_tx,intervening_swaps,reason,inventory_mismatch_bps
17071047,0x1bb3686e8db002ef35cb1c9399ac7c9cede1ad2ea643818ae1880e2ff01a33c8,0x930b730cfd29414d074490d1ccc1a20f22a726386da7a8e14ddda4a490d30d1d,1,inventory_mismatch,16972.91473101789672805334903679674989593860629625237028730102980712123
17071051,0xc7a82d7b9d5b5524cab2313011983d6da5dc534c923985f6036102dbaadb6b80,0xd9f3792ba64d818ee9c97f9f797485b9dde8242667079c1e62b75bf107e0ef9a,2,buy_not_maximum_output,0
17071066,0xa59e425c8a4251ed4b078b4fb48661c4e4b009119462a658f05ad5ed89076995,0xf222a67a10ac35d25ce9d75efe1cb098f952ebf8b9d1b04eec7a3cc174d0f70e,2,outer_transaction_has_other_v2_v3_swaps,0
17071069,0xfc36d2bbdc1a298869286183be3c8e3b6b32c70266bbb178fd672a4a9200acc9,0x1c2f99891a69814c7fbb0442780e62efa0c0a9f0661f76b1e2cbd0e73a7656ad,2,accepted,0
17071071,0x46e91c4cd1b0176f36ddc6c185ae8aac228228b00bc5a1852f59988d418502e6,0x8fe84eb257f77fb8118fba3522b79069f9b05fa72bcf60568e254c0ff79d977b,2,buy_not_maximum_output,1.599778688372068894014590980579267383295038268756941866886275916954326E-12
17071076,0xb89a6754aed4385dc583d7512185d59a0c24b3f612912ab1988117479bd6991b,0x6e17f66ca6eb4ff90f1db484e2e70c6252d25437c946e09dc7d8e2ac01ab2dd0,1,outer_transaction_has_other_v2_v3_swaps,1.587036041047751808774214979934270091925236317113715878080750031367583E-25
17071082,0x10c207f3a0fa28493759eaed4ce9701ca2a07b4815b21e44bdea0ac760d9ce93,0xdac15b2cee072e78b13a5fe6c40276ced1484dc207ba02f2d8cc50b284b03c05,1,different_outer_origin_or_target,118122.0892167815455801200310401196705360265528243715949543974397855742
17071084,0xa0334a05e93b44069eab1f58e3908409c26ee8be0a178292d9ca9ac81ec02ffa,0x9abf3724d4f85cb46be054b3e7641ba8351c539c7add090b1c051c2179e6ea69,1,different_outer_origin_or_target,24598.52720361372569577576080587240190012448331631474354425487605045013
17071101,0x50e8ccd56b30ff150f1f453bc8c641763141f8649c325cfe8733bb64c4223957,0x1d47f3d3446adbfc71492efb132c074ab2c07b0be5c14e2d7964c0bd4a115a50,1,different_outer_origin_or_target,9372.746960145506419109753382375786630945274415473736693839006741606501
17071113,0xd2a7d75ed85a387a88c121a9bc33880aa492313060cd2e434f1c7b1504cd6eb1,0x0d2d5dbe1a8de8ed54e5234b5a41caf88edaf32fd4fe07de20887bd5a6f306f6,4,outer_transaction_has_other_v2_v3_swaps,0
17071115,0x6aba86599aec51b0b56063cd620d889a8831dc6d661dff74fd0cfe8f86da327a,0xe0f5a3ac6967dee5def6b25376314dd486ca743ce6fa8b81bf0ed245b1fa6aaf,1,outer_transaction_has_other_v2_v3_swaps,0
17071119,0xc8e9710319bb6bf97c23bb1859e03838d6f4100d4e0a314f447ee1bb4881b7e0,0xa6e11d0ec725cb97422c2c66735ad6275201a1927bfa13e8ebebb42e81d27d2e,1,inventory_mismatch,22949.47865125887959978828021156288734764678675809774106726599483854048
17071122,0x83ed4b311123c3f09bf8aec9df0b1f7dc8bbd0fbd8a35e3e7a6de60e41834cc1,0x51061cbf6111a2a3855ab103987c604eef57dd4e6096ebb20585dcfd3b9aca85,4,outer_transaction_has_other_v2_v3_swaps,0
17071123,0x05d53c49a44a60c1bd3605a9e97b76413468c843053c676901ab41853ebb4002,0x71fb084c41fe12422c39e72b9582295920dd033558a4d5893ce61d887c8ec992,1,different_outer_origin_or_target,89585.81190800796304559563248207249633699997208159789098068177073048818
17071125,0xd76cb7f05f7925806777836f7e5f4891bebbc416865f85e1d3ad22e26c1293cd,0x354d6d7f668f321c5848676ff8426b8cba2e6b4b9cc1675e7c5a444bd4317f71,3,outer_transaction_has_other_v2_v3_swaps,0
17071127,0x63f2efab582bdeef57d6135ecbdd2e4fca9afc02879f0fbd314962df010c9d31,0x0e165c4d3f53b3ea4205f0430aa2e8f17e3849557cfa29ed2b1f3fbb3a408c81,1,different_outer_origin_or_target,140897.1548826314429976399323658007183511931663291930042293886243228951
17071132,0x13f3f92c35479da40fa77c8534e5a8a836e5905e3fe6f92a4c42ccbc9d3bb662,0x3b78abc76894d91ffbf09f0342e200c1614ad8351509eb1f1cfffd8953e1c502,4,buy_not_maximum_output,0
17071139,0x147ee36b8eff8f6d62195ecbd1d9f50a35b7902a339ceb88780609fdae2c155b,0x334e965487a7ef50c108f8c0e57a936c84d58bddd6d94aa0ba5c9fc84bda2d8a,3,buy_not_maximum_output,0
17071144,0xc90be0c24b654c72ebcfd60a75c4bbede0bf2051b553f9ae9b59317421074013,0xadffc6ea4e4593e7ade20831acbd7ceeb7fb290fd181cf75cb0ad0397276922a,3,different_outer_origin_or_target,7086.219565524927134838270989426303747894619256298033224947696295746970
17071154,0xbd40f59a90ade5e2ae8fd9e8709c7b3c18f9c9c916acef2bc180b5ce12147f84,0xf359b9a00672de0ae9c7c9ca9f86430d8cd1671a9d7b4cf936cb9f1cc3ec47a9,3,inventory_mismatch,13314.66025426744882690960095761215486935117338453905343636069081552762
17071160,0x516e49bc332a2fc481bc1b50db8533b6d1e84e73fb4c74cfafa9ed1d5cc940ed,0x4e494e274351fb306e73cce404483ee5e796f028171e8166c4644385762245e6,3,outer_transaction_has_other_v2_v3_swaps,0
17071165,0x144abe4181fa2739ac71438879aba4ce87f252b336a55fbf1f7ab9fab690bdfd,0x98feba81875b8116db72276028db7adf4ade3ecdef3ef6b01027f498bbd0b481,2,buy_not_maximum_output,0
17071167,0x5251e44e28c3218f26208cf9e4bae17b0e9060bd4d96d11ed7a3d775c3e94e8a,0xcd388b6076c9e23113fdb37ab7d9d138ddb5a490725d4ba9fad94b8f9496d7a1,2,inventory_mismatch,10937.08165890884995372979072380696286544381435401357391986949089730335
17071173,0xb6dd57a84da77b600725978846b066ec64a62bd27f39edec63c0f60bf056c1f4,0xf5913147685471c65a270fea5cfb7c33f6dee036088f7f3467f058d6184f211c,1,buy_not_maximum_output,0.0009999999994736441522038331371271655305898405505571701102902477917279630
17071175,0x0e29f4d392890c890848f7d8940d1012af36f47a9b4401628b44b3d1101908f6,0x18a701d180663d3b1516a3a66d08f9e952d05137b34b6d94f122fa460084184d,1,different_outer_origin_or_target,90731.52546606144271556706106800866233419372336749970618978905873419469
17071191,0x53ce945a637a5dc29da9c9e3d0ab5e95fab7b906c40741277ce19b067871e1ca,0x4740e37e997916dff52b5a0ec9f084f6075c221a1f1e756ca38469d61eb26bbe,1,back_not_maximum_output,0.0004371587588015965142657563529759329016066550243929004846581759554825754
17071192,0x4f3e3abd0931cdda655847db35a2cb589c32dc2d0a218d423cf1e66bac8eee24,0x62284d378e47af5ed7541394a985e420cd520e9dd84581a7f97678ab33f5de1f,1,buy_not_maximum_output,5.123069325954437589834919229932984728405365637957782073563034346165905E-25
17071199,0x6f498b511facc23616157ee70e934943afb6fe11553ccc634827c33daf335389,0x6adcedc648f2612c58f463e746e603633f7f1b33634922974d9fb4291811c4c4,1,outer_transaction_has_other_v2_v3_swaps,0
17071201,0x3fdce2a57e5e4fd21ff883cc90b00934b90c2d79b6ebfb17a477a46af3edfa6b,0x87af85e0447804958552388a739ddebd1e2cf2689b2c8f7b1ea601a05daa2b49,1,buy_not_maximum_output,0
17071218,0xf1d3c6889f6c70a4cd48472b8c5a3012cb72ef8225113c035cf008d5d4a3a20e,0x6c0cf13ad87d83ec1743cf4106d86aee0413ae7973c16a2d113ccdc72316e22b,1,buy_not_maximum_output,3.657341048588943893117589937936914247765345065156286283349328036043342E-12
17071221,0xd6d1d5c6be5879a01c1b601b4b69a5ebe275c3f73557064cd58de8e2fda27d6b,0xc4256634b994219bfa58645902d69dfb102f4c838ad245b17cb0c5fd89c1fc65,1,outer_transaction_has_other_v2_v3_swaps,0
17071226,0x13ee6817de615c89e28afc6fd21316938cbba378d3d8d171e566ee9fa7be6bea,0xd559d7e37a74419290dc90f2bd51d4d61c32b0f4064e55980829b4a8ccd5ddaf,1,outer_transaction_has_other_v2_v3_swaps,0
17071232,0x5d0795061f74fdf38955e7050c5ed258382e2b1fe30ef3d907052cd63683c092,0x6f8bd80ee07b7e8409c51c128469a4c403a2696e7d429bfd54028ffc51258a96,1,buy_not_maximum_output,1.449964080984679028766944325560884116294062674962857752521430136015327E-25
17071265,0xfc20912b654ee6c46fac61caa10e2319bd1f090a01786766ee58cc9b87f10d0c,0x7f427af2e5eb9de89bbe5d4d663788204748aa29ac92ea97cf8cf33b1855a3ab,1,back_not_maximum_output,0.00006069632703494558135942409955248768745393832572700827505902429832920219
17071274,0x150ed2794d7fce5d446b437f5d503122371cb859df638083ba8fb51ae850f3ab,0x1964f14a4827728997bae579e3b18f364934151bb55cf626b241898856a02ccd,2,outer_transaction_has_other_v2_v3_swaps,0
17071294,0x75b55b9998a2e36c65d72fb225fd0403cedcb23ba0ffeebe5b55ee9bd2f30a9f,0xe5ca8f57ffd18f6f5798b54ac36036b963c11354bdaf0bdfdea3925f1a60b038,1,buy_not_maximum_output,5.252546990824036714203613779515934546579298596634457652834433715171890E-13
17071307,0x7fcc8e9bf858764e6be7ae6cffd79ed88dff9d8cedabc28ada51eb9396e58aef,0x4994bc6fc9550c4833710add6c285b5112764616b875e1b76088a5734c5e05fa,3,buy_not_maximum_output,0
17071314,0xf8fd3112bafb038bfea04bc2de92e2f0d70e5f4f3c31a52501fb1bae91cbe010,0xac51d2d2a1e3589d571c0f580261fff87cfe37223e75b0e9120fdc7fcc55d482,3,outer_transaction_has_other_v2_v3_swaps,0
17071315,0x476c052c0ae3eca828a306b201dcfd5d91dcaef608ce7563cb812598ef73003d,0xc7d2bd3c76437e2a4fc1225a3f89ff27f22a51232d345611965d8977f2ef5a7e,2,outer_transaction_has_other_v2_v3_swaps,0
17071321,0xfb3b0cc1c4bf90ddd6552d4621364576cafa988bcf38a33abf6cf5b8c00cc47e,0x0bd17aadac26c1c8e3bf11005b4314fce4cd8f18a257cac9d25c86a0df83b8df,4,outer_transaction_has_other_v2_v3_swaps,0
17071325,0x19c6d2233d43cd7f57d6a903f1d01febb1c074de12fc16933b42c59faa81ecff,0xd5060903961dff56a4809176c242b55f689ee801dbc7b49059ecb0753731e580,1,accepted,0
17071340,0x828150ce07b6d5c45189969069dc9304035065060dffd15ca6544c4e71a5d877,0xc055a775ac26d843d7b9b73ad78491ed26ed29eebfbe3b570e6bd48578daefec,1,outer_transaction_has_other_v2_v3_swaps,0
17071348,0xc7f1d5bc1e82f4072a768bae762481d12da3f9c970c3daae13194e94c0425827,0x6dff3015d9c2793fd916a269097db8f776de038e9d10ecbc1e33aa0bbdb7a470,1,inventory_mismatch,2340.461307598144610134235254497214584309561720005240487751163637445053
17071351,0xf8f89ec84b6d81c5a2f165621930652bf8bbb16f9ef55f7cd1852f231e133d5a,0x2d1deb2d5ef25e89c7342b2191c8a07a9de46bf98ccce80b26f0e04905c7c0af,1,different_outer_origin_or_target,42279.64851114736647709286348193158915049724176077441387961513607016643
17071356,0x746110e3b2d9fb70529537afa2fbf494d66734dc3551d1922e5b7e4e324920bc,0xe032bfda349e212a0a20ac39f98b79f1b823ffc52d0e13ad526f69990135319c,2,outer_transaction_has_other_v2_v3_swaps,5.572090481053776421520742004425150634980530479829835917504804496717561E-25
17071365,0xe1e767a9dc5d3d1c87b62c3f909b04030f9277ec00282f8e81b01c2e39036a63,0x34ba01f9ce32200844b3d6cf49dd6dd1f54dd1825901449e04c56d4b35e25509,3,outer_transaction_has_other_v2_v3_swaps,0
17071389,0xce7675c8abd9582a754a5c9c735c5014e4b87e9191758b7f15496416f346ccd9,0x5185d62900dc5de51711ca3f13f3a3be262bb1610ad1cdc0431c2beeea6976bb,1,buy_not_maximum_output,0
17071390,0x6471317729da8f2220a0c4cd7687970cf28e33b4cad5d1ecc47ae6ffb451e32f,0xed47d39c27f63b794b98a57dd2971ff15adb1f17c6cc87cd09a4685c5d7823dd,2,outer_transaction_has_other_v2_v3_swaps,0
17071428,0xfd102188882349355ae9fdfbed666ae85444a62bca63f032bb49ce98b4f4ea76,0x8b8ddb82b65043c4d215cadf709109f08582233bb69cc476f49d81d48d53d1c2,2,outer_transaction_has_other_v2_v3_swaps,0
17071433,0xef524b4b40dd80c52d28990b161a16f7ee8cde9380a76dcc280d20115aa32f5a,0x37e7f5528b5babe3e7256445ec8338b90204d9f31fb90e407f2886e61ffc079c,1,inventory_mismatch,1889.066113777318167538357608560610602616629558641114547291365049655806
17071437,0x82a38353af420a9bd4d7ab3965304d479e9f3f504c93790dff255f50c96b0790,0x363a9d7b2be58cb1edaa2a728de3eff5dc7904c1b60f255c55c3cfcea0cef623,1,buy_not_maximum_output,0
17071442,0xd0234d811cd8c2a806fd347903b0e89bf77d82ce5100daf1f107be34f1e22f36,0xa3fb974eb7ee836ada1eedc3a594121a3a482aec6bb87642f82d2eef1983708e,3,buy_not_maximum_output,0
17071448,0x184a10822fc1e8a497385c2a61398069b9258acafecf27f6a6996bd10fe8fd1b,0x0cdadac1dcd8013ce95470ae257aef856efd21ed762a1e425e171942846763a5,2,different_outer_origin_or_target,7241.299766041714902635070140338519777944836146465495092096291134426018
17071448,0x9f50723a1bb37c926265b47e5deca0f0b6bf4312b05fd432f017774341a456a9,0x0cdadac1dcd8013ce95470ae257aef856efd21ed762a1e425e171942846763a5,1,different_outer_origin_or_target,8673.841121933553115090386300603755219838239408014463482872736360026302
17071452,0x90f4119e4e1799e3cd8307191b13b33a93ba18a16ec72d81d14e957f8ffacfce,0xb93a72e3bf21743337091832c794b3dcbac0440178a474e78df28263fef4e30c,1,outer_transaction_has_other_v2_v3_swaps,0
17071458,0x442db5b655f6cfaf12740e1768bc44c74b19fa539dda3128a07f73a4d923181a,0x58b6a1a70860dc20fd9abc39cd0d42d6ae7b0022b2670a7d5ea0b0685e77ed54,2,buy_not_maximum_output,1.135392187622157420293156881283147381167482100059767011953190208309290E-12
17071459,0x39711c15ba4d1eb521bdc4bdce00aa75e9ddf226a9efe2314bf658232e3b4e5f,0xaa5963fa148c6ffc2890085b0f5f02dcea6fd9e0cf881f81895f8ee6abe8f12d,1,inventory_mismatch,1708.942276650714636721653306674143440084470228458911904834770623493452
17071469,0x6fac4439d547edfe4693212611573a588287166bff0aa97d24959b5657d0de93,0xe3f70aea3e05f0446220621567fb686f8fca314e8f43997526b0c5f1ed242eb5,1,different_outer_origin_or_target,7161.320191005194895456597784953356878482141381133018242596617360834867
17071470,0x8026ad2c29f1fba8f12de5c90e167261b48a9b218e05c272da8afdf3b6b9557a,0xfeeb204ba0b1604aba880720c3e42dcc4f4b402b0818a42d377f0517117524be,1,back_not_maximum_output,0.0006099898363854561695069932562240473988701870556433022100611091982666142
17071476,0x219dc4b312b76ad5a83d08a9c497f4f4dae7fe17c2053f96dff9cb460330b8a9,0x82958b9a1f4a3425be44a2a067ad95168023260cdc926ffa868a72fc06ed7ede,1,different_outer_origin_or_target,8301.798388527344069938702981165159179753115615512251312180359334063653
17071486,0x657e728e41e4e65e65636c122ef84ffd805ac69737e318aaec2cfe0b02a55531,0xc4435fc68c4684ad880e35e02a65b11819aeef993e05980bd95d5083932ef790,1,buy_not_maximum_output,3.000713060278702389136136692091021113969972989540642612432604381489719E-25
17071490,0xaed2df342b3bb84972ed141a5ea194ec650a0b1395d4c86776750a8889013211,0x497f8a0b03edde04f70f1d35c76de59ae3d87cd084af24d37e2b860e6bdf0e2c,2,outer_transaction_has_other_v2_v3_swaps,0
17071508,0x953dace0c29a99dc2cc92f0b42e8d5c5d71717ce5cd0328f83d90754e4004051,0x0966e9895a2856420ffa68e8367d9a79612c672ad01d2d0f0b22e5e40c6bb29e,1,outer_transaction_has_other_v2_v3_swaps,0
17071515,0xbdf4f1bf1ca90cff43a7243d8c685a5849c5e958a4730343d5e2adb5dd604d0c,0x43f164f09cee21ea0a53fea19be33c6a22ca7ee80c777ac792227a04e250841f,1,outer_transaction_has_other_v2_v3_swaps,0
17071523,0x74f6f3f502e053acf8a28ef5f4130c72efe6aac63f03c0cadd964125fac4fbe0,0xc38e71c05ecaf89439db35f7c80e5bb7811ef876aaf37f301fa8cba53881c154,1,back_not_maximum_output,0.0003359345732875626796757468659972638644877414218875582435418764793728850
17071533,0xa5275970fa746a0bb3e7c6ab97490da18f6e93b3e879974f38dcb160aae64092,0x87476dc9875613f40d76a486bece33a8945aba0778fe9b486e5fb763c5cf0e60,1,buy_not_maximum_output,0
17071574,0x3b6799e59dd0db1a248c1d9212fc63bcd988deffe44fbb2fb51ce5b9e1c538fe,0x9c6249a897cc49d1b4db8e2fef10c002a8143bce5b1894dc7ffda77f8e34a3c4,1,inventory_mismatch,14536.05667034034250695743313539376118044652357132548717296339248467384
17071576,0x42f75ce54a63715600faaffc127b18aea29f6f2641fa3e495ce6ad576ce2cbf8,0xbeea1317a2aa379f91993a96be7c7bc9011df2b17611045f3c3d0f99938009a7,1,outer_transaction_has_other_v2_v3_swaps,0
17071600,0xdb87d34c3f0a6438847adedc40b7235cef9442808630aca42adac23a166bc2e3,0x040f1fef226280a8ef8080bdf2a8f037dbec7d62f27b0abf99cd080819407b8d,1,buy_not_maximum_output,0
17071675,0x83727e0bc76dc175353d75c7d1fe6587f2cf094c8de4f784b74d093e7b0a2635,0x8ddb3ea53182b9f7871555b56e43589f20c2754f611d9deace995b10c55d1e9d,1,accepted,0
17071676,0x48176ca18524c83cf0b9a0d25f485c30633843aedfff7cbe3d742b031589abbe,0x8e6d80f9da7ad3398ff0b62773efd99be5bab5d8a4a980c1fb10fdb7387ee1da,1,outer_transaction_has_other_v2_v3_swaps,1.002002422909732478882977199853197442055589164088782903928049990421016E-25
17071678,0xf81604261bfebce37cc07409b0f716929285dc5aa24efcf894fea46d4abc3264,0xfdfc7c4e2aaad11815c26900208148c1066c92a458975b53e2f106d1e58aef3a,1,buy_not_maximum_output,6.824957486030062325379732785523508986671070670126852721602095966473351E-26
17071688,0xe18a11a502e88697e02f32fb71343dfbde147c0fc4478c3a69cdb12dc8776d55,0xa3b840970b8b94f84575f0d0b7edd1eb49b17d8263e0f42f795d7ac9810e64a3,1,different_outer_origin_or_target,7336.810815012503678998845194063264534044187813846466021962642279916946
17071718,0x493b1a5ee1edf230504014849a2332f5e51c4b7b6b56116b28b19e3f6be53dae,0xed8b6df2085684a02560dc16f1dacbc397bcabb0e0923c445dff49b84fb6023f,3,outer_transaction_has_other_v2_v3_swaps,0
17071754,0x0a34b5f78a34ff64ddb9a3436ef0dc1376b0e5b97c4eb4af01a470b5832c3265,0x391a6d748d07875b0f5fc4ac0b4a688c9e2632595ae685757ee145bb22b35c38,1,outer_transaction_has_other_v2_v3_swaps,1.940740259026853439773905644675172559225124602331995730664809736309909E-25
17071772,0xc7a041b323aca8ded59c2ec668026ab50a1e03e576008f23f7ddf6afd9cd96ce,0x12af89ca0d97ad6c6ba00b9d8a2efa95651dfc93feb2d3b33f057ae97a04970e,1,outer_transaction_has_other_v2_v3_swaps,0
17071773,0xa8e4dafb9ea7d88e3612adbe7f1a73ab00ab3c5174aec65c147408c2d88ed1d2,0xd0f16bbd7004c98c50cdd31d825dc6447377e6d3173c736c2c4302652bae31f1,1,different_outer_origin_or_target,114661.5577357954775375745610900319512187858905850956786116346497876144
17071779,0x33aeeb677b2a45687c1d2e9101fdbb7650d46cd66b36d805f0ca7155a1c52151,0xbb9d4f8ae54d8e4f3aa4f97853183fdede2da953be8655ba7bdbd418c61bce6a,1,outer_transaction_has_other_v2_v3_swaps,0
17071793,0x474e53775bd23483445f481756dd987641be2662be36ab0d7fded2131cfc097a,0x0327a7e3cd5207afde2ce3477574fa3c5bd017d7d2aeb308960bfc7f6dd1448a,1,buy_not_maximum_output,0
17071836,0x38687483d9c40ccaef8372b66a440060be1af01ca8bb5fdc39dca00ee8988b6b,0xc4027d5a5196e63b3848824fba6f526eca498b3b1d7eace4b43a0be8b5f0420b,1,outer_transaction_has_other_v2_v3_swaps,0
17071859,0x4b5f085366540909a9804ade6bee1dfe4767e60865d04a8c254a0b722c3fe0c2,0x69f34dace64cb94eef171c6d9aca4d53a7293012df3aabcb339e9ad76aaed57f,1,accepted,0
17071868,0x5ad52a657b84f172d96eaab4c842885fe8b87f5dc5ff068db6d9f4eb6a13395d,0x83b044a2a18a9bffcb0eef6bf695bbaadf63e2618523da7ee4bba9232c7322fb,2,outer_transaction_has_other_v2_v3_swaps,0
17071871,0x31775edd422c31011d161215d2c34f1e0cf596ca1d090772a577745c958de09b,0x9485c0957b47b3eb75cb954bab10e0722fe37b9cf6af340e00cbbd44df6ddaba,2,outer_transaction_has_other_v2_v3_swaps,0
17071872,0x75128a0dc7e1b23545e04a87d09e5d42e740192de75b021c175920fdf9d47f51,0xb85057ae5e5372a8b8a161317dc5c8bd1c0d64a94241f8acd65c000b04b9fa98,2,outer_transaction_has_other_v2_v3_swaps,0
17071875,0xf9e537587cdb6ed648aba536de9657a011a65cf7aa0267d9fc9910fc5624cc98,0xe595216f7423ec1907959d3e7eca79d35eb3d7f3f498fd6a201186c447c6f4a9,1,buy_not_maximum_output,2.829714558494040903823462083516686635442019572158586607493795445313280E-12
17071887,0x5f770e6c4ee41e9237cda607c25268c82afe66cb42f45f187d08ed5f55268c06,0x1572c53b13641bc4070fd2139bd24f2c902d0a8fa722962d47a6323a51cf4125,1,buy_not_maximum_output,0
17071921,0x04cc0adc3277f56a00a3eac2770a067da8561dfbd6a515a90f0195180deee640,0xc0b40a08b5eb1697584e8f4f9b886311d621f4139cf36651cd64261471a4e1d2,1,different_outer_origin_or_target,4812.306107377362016317129838091875835458762289284961556727992736902626
17071934,0x424db40ebd2ff557479cfaf753600aeb1ce4b7e7fc25e2aae000ac411fd59c3f,0xa89d959dbe4754b1028cc37f203e28973f5d7d5e51991b10adf4114948cb57c3,1,buy_not_maximum_output,0
17072002,0xe298fdb59c9154a2e0a213a9e5b0b56122cdc62c554c87e2a2c50281d05b086b,0x0d82f7c0d7170fa38b4cc754374be50005e3d5837048ca57766a24633826b6f2,2,buy_not_maximum_output,4.675192712516942543856409765267561885913433696776384523874098796985795E-13
17072020,0x75e8d1c966aae0140d40b93585d0f356fb8a89be421523f8e1560d8eb3c810fc,0x7b4b774a473fee35dd01c49494cfae634e8e0880b8ce3a3ad1b83f429257ea6e,2,buy_not_maximum_output,0
17072076,0x0cffc0b822b1e3a582b068a03397cf7d8ca2ce1b0dc43690d256733ecff270f8,0xdd91e39f0c6b93cabd2ce5fb3877e846d55e89faab864c52582348c0eab82b6e,1,back_not_maximum_output,0
17072161,0x4f8f974858463bfb2da3b446462b011b29eb094bf554636750035c18c119da62,0xc7006659e884c603c463e14d16cd98fc0808aa49dbafbac522cbf394a69f30b8,1,outer_transaction_has_other_v2_v3_swaps,0
17072167,0xb5682d791e4b9414bd112c9810ced04a382e87e72a98d82f7f3e20d5b4916825,0xbbf556a21ddf555c32384d2e573efc96e5f71af046d8cc761da1729351875842,1,outer_transaction_has_other_v2_v3_swaps,0
17072219,0x2694556742842e89b64b888f00c18a2d33f71825f4b91ae8c8c0d804fd10d5db,0xb56e58c34c9dfe54aaf73d6a497b9580c77dbd51114594e8d107d065326b9e7b,1,outer_transaction_has_other_v2_v3_swaps,0
17072266,0x66e71aac3125e5ac8a894f7237c1e9b4b28793c678e10f759b8010093ac4c73a,0x881e0541882e19a9a3c30ab396c78cc819fc836cc3f83fa24300c6cef053c8f9,1,buy_not_maximum_output,1.097213390246225655004127803895160629475151203078177290532808114592515E-25
17072273,0x9e18496bc9f65e5b85414359993b4582121ea7a270ccf18f0fa6dc494afb2326,0xeff91e537f575a7b4153851602afca9d912b3662fcf71c471a1f43fe7740965d,1,different_outer_origin_or_target,6516.209279395365038772097621050247351428390620629667695523614990754549
17072289,0xf6e5b6da988b83fba0367a8250f4ff943a0dcf254c5442e33773cf711b5d8f10,0xb8423c89476f1f247f1098b4574b445fdbd9b64943e4470b0257c6ef8908e226,3,outer_transaction_has_other_v2_v3_swaps,0
17072292,0xbc92f86a9e878fc5ec01da5191e34bdaf454ea8c8b35be402959349ab2c4debd,0x1d80b5aeb60eb8e007accaca02bc5af213eb2d0ffd0cd200c8805fedbf53fa42,1,buy_not_maximum_output,0
17072299,0xa956f46b4760b34f7550dcd85e7ceed22b42b2d4facc3c5ed1ce1c90f69e39b9,0x9211f6a7cd6a03f9d7a9e4026bdfe39394f645a9ca7adc11f47c82e737060c99,1,buy_not_maximum_output,0
17072311,0xac9f5b5109aa288ca9018161e93d375e5388791dec543b22f1d952bff6e1fd8a,0x9b11c837e669794eca421444c517f41db51c4d07a576008d0c82c08c68928f0b,1,outer_transaction_has_other_v2_v3_swaps,0
17072313,0x93ba537acd9ef75b13a1f29d2b2d4dfd4fc5019738c95b6ab17d521b64ab0fd0,0x651f327d41baa7ba63ae599e84c08a25279540e910b2a97f7cb31989e4fdc3ea,2,outer_transaction_has_other_v2_v3_swaps,0
17072379,0x3639c12be0d75dc2dfda2a5a1080ef0cf5c6bbc284044962eb0a04682c3efc05,0x00daf164c06e9c6e2a8efbdfb12cad3f401a85dc4dd2daeca3d42aa90a0c1cc0,1,outer_transaction_has_other_v2_v3_swaps,0
17072421,0x150f1c228c9a06a65fb5ed3d076b82c4a38d7559a706d34418a8c1292dda38ec,0x272118a7434ec7a397a41e59ebb9c5a65c8a9fe007a2118d0db02a2e0ce1515a,1,buy_not_maximum_output,0.0009999999994736441522037428132750626035214472852623246693218595549033552
